Tenant,Location,Address,City,State,clean_address,full_address,lat,lon
United Rentals,Lake Charles LA (Fluid Solutions - Louis Alleman),2200 Louis Alleman Pkwy,Lake Charles,LA,2200 Louis Alleman Pkwy,"2200 Louis Alleman Pkwy, Lake Charles, LA, USA",30.247918410465324,-93.35449383329995
United Rentals,Joplin MO (Storage Containers/Mobile Offices - MO-266),5462 MO-266,Joplin,MO,5462 MO-266,"5462 MO-266, Joplin, MO, USA",37.21145778585385,-93.39426064660512
United Rentals,Memphis TN (Fluid Solutions - Shelby),5467 E Shelby Dr,Memphis,TN,5467 E Shelby Dr,"5467 E Shelby Dr, Memphis, TN, USA",35.0202729,-89.8810021
United Rentals,Memphis TN (Trench Safety - Holmes),5399 E Holmes Rd,Memphis,TN,5399 E Holmes Rd,"5399 E Holmes Rd, Memphis, TN, USA",35.0057745,-89.8836384
United Rentals,Memphis TN (Storage Containers/Mobile Offices - Hickory Hill),5532 Hickory Hill Rd,Memphis,TN,5532 Hickory Hill Rd,"5532 Hickory Hill Rd, Memphis, TN, USA",35.0021856,-89.8643863
United Rentals,Lakeland FL (Edgewood),2235 E Edgewood Dr,Lakeland,FL,2235 E Edgewood Dr,"2235 E Edgewood Dr, Lakeland, FL, USA",28.0128167,-81.9155302
United Rentals,Tampa FL (Adamo),5711 E Adamo Dr,Tampa,FL,5711 E Adamo Dr,"5711 E Adamo Dr, Tampa, FL, USA",27.95147852134872,-82.39120954500223
United Rentals,Pinellas Park FL (118th Ave),4300 118th Ave N,Pinellas Park,FL,4300 118th Ave N,"4300 118th Ave N, Pinellas Park, FL, USA",27.879137,-82.692681
United Rentals,Orlando FL (Landstreet),1150 E Landstreet Rd,Orlando,FL,1150 E Landstreet Rd,"1150 E Landstreet Rd, Orlando, FL, USA",28.436331,-81.3648095
United Rentals,Tampa FL (US-301),4321 US-301,Tampa,FL,4321 US-301,"4321 US-301, Tampa, FL, USA",27.984850349841608,-82.35844766893625
United Rentals,Port St. Lucie FL (Mariposa),2180 SE Mariposa Ave,Port St. Lucie,FL,2180 SE Mariposa Ave,"2180 SE Mariposa Ave, Port St. Lucie, FL, USA",27.2710017,-80.2767062
United Rentals,Leesburg FL (Weber),100 Weber Ave,Leesburg,FL,100 Weber Ave,"100 Weber Ave, Leesburg, FL, USA",28.8121498,-81.9191385
United Rentals,Valdosta GA (Patterson),1824 S Patterson St,Valdosta,GA,1824 S Patterson St,"1824 S Patterson St, Valdosta, GA, USA",30.8113491,-83.2614917
United Rentals,Cocoa FL (King St),3500 W King St Ste A Suite A,Cocoa,FL,3500 W King St Ste A Suite A,"3500 W King St Ste A Suite A, Cocoa, FL, USA",28.356884587652324,-80.77874605358674
United Rentals,Miami FL (NW 27th),4301 NW 27th Ave,Miami,FL,4301 NW 27th Ave,"4301 NW 27th Ave, Miami, FL, USA",25.814252,-80.2392753
United Rentals,Melbourne FL (Lake Washington),1201 Lake Washington Rd,Melbourne,FL,1201 Lake Washington Rd,"1201 Lake Washington Rd, Melbourne, FL, USA",28.14776,-80.638322
United Rentals,Orlando FL (Orange Blossom),11909 S Orange Blossom Trl,Orlando,FL,11909 S Orange Blossom Trl,"11909 S Orange Blossom Trl, Orlando, FL, USA",28.537823,-81.3972174
United Rentals,Fort Myers FL (Enterprise),5626 Enterprise Pkwy,Fort Myers,FL,5626 Enterprise Pkwy,"5626 Enterprise Pkwy, Fort Myers, FL, USA",26.66522067093628,-81.8006027892074
United Rentals,Orlando FL (Rocket Blvd),11403 Rocket Blvd,Orlando,FL,11403 Rocket Blvd,"11403 Rocket Blvd, Orlando, FL, USA",28.403107147737337,-81.39039058732142
United Rentals,Jacksonville FL (Philips Hwy),5402 Philips Hwy,Jacksonville,FL,5402 Philips Hwy,"5402 Philips Hwy, Jacksonville, FL, USA",30.2684698,-81.6201129
United Rentals,Daytona Beach FL (Nova Rd),1472 N Nova Rd,Daytona Beach,FL,1472 N Nova Rd,"1472 N Nova Rd, Daytona Beach, FL, USA",29.2018997,-81.0391172
United Rentals,Orlando FL (Trench Safety - Landstreet),600 E Landstreet Rd,Orlando,FL,600 E Landstreet Rd,"600 E Landstreet Rd, Orlando, FL, USA",28.4391073,-81.3425825
United Rentals,West Palm Beach FL (MLK Jr Blvd),1860 M.L.K. Jr Blvd,West Palm Beach,FL,1860 M.L.K. Jr Blvd,"1860 M.L.K. Jr Blvd, West Palm Beach, FL, USA",26.77096171168768,-80.08627620269938
United Rentals,West Palm Beach FL (45th St),3250 45th St,West Palm Beach,FL,3250 45th St,"3250 45th St, West Palm Beach, FL, USA",26.7594264,-80.1025629
United Rentals,Thomasville GA (US-19),1190 U.S. Hwy 19 S,Thomasville,GA,1190 U.S. Hwy 19 S,"1190 U.S. Hwy 19 S, Thomasville, GA, USA",31.65745375182091,-84.17380681792356
United Rentals,Columbia SC (Bluff Rd),1500 Bluff Rd,Columbia,SC,1500 Bluff Rd,"1500 Bluff Rd, Columbia, SC, USA",33.9494015,-80.9894794
United Rentals,Myrtle Beach SC (Jason Blvd),729 Jason Blvd,Myrtle Beach,SC,729 Jason Blvd,"729 Jason Blvd, Myrtle Beach, SC, USA",33.7113071,-78.9102744
United Rentals,North Charleston SC (Azalea),2841 Azalea Dr,North Charleston,SC,2841 Azalea Dr,"2841 Azalea Dr, North Charleston, SC, USA",32.8436697,-79.9723374
United Rentals,Raleigh NC (New Bern),4320 New Bern Ave,Raleigh,NC,4320 New Bern Ave,"4320 New Bern Ave, Raleigh, NC, USA",35.7984728,-78.5641161
United Rentals,Rock Hill SC (Anderson Rd),705 N Anderson Rd,Rock Hill,SC,705 N Anderson Rd,"705 N Anderson Rd, Rock Hill, SC, USA",34.956452,-80.9961732
United Rentals,Charlotte NC (W Hwy 74),4017 W Hwy 74,Charlotte,NC,4017 W Hwy 74,"4017 W Hwy 74, Charlotte, NC, USA",35.037262086580135,-80.60151933132693
United Rentals,North Charleston SC (Fain St),6201 Fain St,North Charleston,SC,6201 Fain St,"6201 Fain St, North Charleston, SC, USA",32.907861,-80.026941
United Rentals,Charlotte NC (Queen City),2600 Queen City Dr,Charlotte,NC,2600 Queen City Dr,"2600 Queen City Dr, Charlotte, NC, USA",35.2400504,-80.9092602
United Rentals,Durham NC (Chapel Hill Rd),5600 Chapel Hill Rd,Durham,NC,5600 Chapel Hill Rd,"5600 Chapel Hill Rd, Durham, NC, USA",35.9872677,-78.9263871
United Rentals,Charlotte NC (Old Nations Ford),10524 Old Nations Ford Rd,Charlotte,NC,10524 Old Nations Ford Rd,"10524 Old Nations Ford Rd, Charlotte, NC, USA",35.113889,-80.8970536
United Rentals,North Charleston SC (Kellett's Ct),337 Kellett's Ct,North Charleston,SC,337 Kellett's Ct,"337 Kellett's Ct, North Charleston, SC, USA",33.00571742115688,-80.1046946043939
United Rentals,Charlotte NC (Trailer Dr),3515 Trailer Dr,Charlotte,NC,3515 Trailer Dr,"3515 Trailer Dr, Charlotte, NC, USA",35.2761481,-80.8248668
United Rentals,Shallotte NC (Center St),154 Center St,Shallotte,NC,154 Center St,"154 Center St, Shallotte, NC, USA",34.747159738436906,-77.38132458715884
United Rentals,West Columbia SC (Chris Dr),846 Chris Dr,West Columbia,SC,846 Chris Dr,"846 Chris Dr, West Columbia, SC, USA",33.9950356,-81.1075982
United Rentals,Fayetteville NC (Rankin),432 Rankin St,Fayetteville,NC,432 Rankin St,"432 Rankin St, Fayetteville, NC, USA",35.0515989,-78.8860943
United Rentals,Durham NC (Lasalle),200 S Lasalle St,Durham,NC,200 S Lasalle St,"200 S Lasalle St, Durham, NC, USA",36.0171741,-78.9473412
United Rentals,Anderson SC (Pearman Dairy),1724 Pearman Dairy Rd,Anderson,SC,1724 Pearman Dairy Rd,"1724 Pearman Dairy Rd, Anderson, SC, USA",34.5459296,-82.6980068
United Rentals,Wilmington NC (Market),5919 Market St,Wilmington,NC,5919 Market St,"5919 Market St, Wilmington, NC, USA",34.2510481,-77.8557507
United Rentals,Salisbury NC (Webb),914 Webb Rd,Salisbury,NC,914 Webb Rd,"914 Webb Rd, Salisbury, NC, USA",35.60089619613759,-80.52879197548717
United Rentals,Lexington SC (N Pike),765 N Pike W,Lexington,SC,765 N Pike W,"765 N Pike W, Lexington, SC, USA",33.95424945943126,-80.36730196203881
United Rentals,North Charleston SC (Peppermill),7430 Peppermill Pkwy,North Charleston,SC,7430 Peppermill Pkwy,"7430 Peppermill Pkwy, North Charleston, SC, USA",32.9226048,-80.0767094
United Rentals,Fayetteville NC (Pepsi Ln),140 Pepsi Ln,Fayetteville,NC,140 Pepsi Ln,"140 Pepsi Ln, Fayetteville, NC, USA",35.0493524,-78.8634365
United Rentals,Durham NC (Alston),2323 S Alston Ave,Durham,NC,2323 S Alston Ave,"2323 S Alston Ave, Durham, NC, USA",35.9573302,-78.8831513
United Rentals,Raleigh NC (N Raleigh Blvd),2012 N Raleigh Blvd,Raleigh,NC,2012 N Raleigh Blvd,"2012 N Raleigh Blvd, Raleigh, NC, USA",35.8040192,-78.6079306
United Rentals,Greenville SC (Woodruff Industrial),117 Woodruff Industrial Ln,Greenville,SC,117 Woodruff Industrial Ln,"117 Woodruff Industrial Ln, Greenville, SC, USA",34.8274084,-82.3116134
United Rentals,Simpsonville SC (Sun And Sand),210 Sun And Sand Rd,Simpsonville,SC,210 Sun And Sand Rd,"210 Sun And Sand Rd, Simpsonville, SC, USA",35.01475982198967,-81.90230584176798
United Rentals,Charlottesville VA (Avon St Ext),1745 Avon Street Ext,Charlottesville,VA,1745 Avon Street Ext,"1745 Avon Street Ext, Charlottesville, VA, USA",37.9976977,-78.4988354
United Rentals,Greensboro NC (Post St),811 Post St,Greensboro,NC,811 Post St,"811 Post St, Greensboro, NC, USA",36.0803931,-79.7660524
United Rentals,Greensboro NC (W Market),6004 W Market St,Greensboro,NC,6004 W Market St,"6004 W Market St, Greensboro, NC, USA",36.0763,-79.90379
United Rentals,Fort Belvoir VA (Leray Cir),141 Leray Cir,Fort Belvoir,VA,141 Leray Cir,"141 Leray Cir, Fort Belvoir, VA, USA",38.3943438298502,-78.90665141588777
United Rentals,Florence SC (W Lucas),1500 W Lucas St,Florence,SC,1500 W Lucas St,"1500 W Lucas St, Florence, SC, USA",34.224145,-79.792617
United Rentals,Greer SC (SC-101),1936 SC-101,Greer,SC,1936 SC-101,"1936 SC-101, Greer, SC, USA",34.8856421,-82.1533888
United Rentals,Wilmington NC (Fluid Solutions - US-421),3813 US-421,Wilmington,NC,3813 US-421,"3813 US-421, Wilmington, NC, USA",34.176952,-77.9261246
United Rentals,Wilmington NC (Trench Safety - Old Wrightsboro),2716 Old Wrightsboro Rd,Wilmington,NC,2716 Old Wrightsboro Rd,"2716 Old Wrightsboro Rd, Wilmington, NC, USA",34.28755192527628,-77.90825817367741
United Rentals,Florence SC (Customer Equipment Solutions),1716 E Palmetto St,Florence,SC,1716 E Palmetto St,"1716 E Palmetto St, Florence, SC, USA",34.1968516,-79.7388958
United Rentals,Charlotte NC (Westinghouse),2501 Westinghouse Blvd,Charlotte,NC,2501 Westinghouse Blvd,"2501 Westinghouse Blvd, Charlotte, NC, USA",35.129996,-80.946713
United Rentals,Raleigh NC (Power & HVAC - Triangle Dr),6012 Triangle Dr,Raleigh,NC,6012 Triangle Dr,"6012 Triangle Dr, Raleigh, NC, USA",35.8946517,-78.7482716
United Rentals,North Charleston SC (Power & HVAC - Peppermill),7390 Peppermill Pkwy,North Charleston,SC,7390 Peppermill Pkwy,"7390 Peppermill Pkwy, North Charleston, SC, USA",32.9242828,-80.0766167
United Rentals,Richmond VA (W Broad),6520 W Broad St,Richmond,VA,6520 W Broad St,"6520 W Broad St, Richmond, VA, USA",37.5467727,-77.4436631
United Rentals,Wilson NC (Storage Containers - Mechanical),1411 Mechanical Blvd,Wilson,NC,1411 Mechanical Blvd,"1411 Mechanical Blvd, Wilson, NC, USA",35.7176610206673,-78.62703097363722
United Rentals,Greensboro NC (N Patterson),3800 N Patterson Ave,Greensboro,NC,3800 N Patterson Ave,"3800 N Patterson Ave, Greensboro, NC, USA",36.14990151155505,-80.24486741780092
United Rentals,Richmond VA (Commerce Rd),1500 Commerce Rd,Richmond,VA,1500 Commerce Rd,"1500 Commerce Rd, Richmond, VA, USA",37.5086244,-77.4289088
United Rentals,Raleigh NC (Aerial - Integrity Dr),3401 Integrity Dr,Raleigh,NC,3401 Integrity Dr,"3401 Integrity Dr, Raleigh, NC, USA",35.7285932,-78.5816676
United Rentals,Charlotte NC (Reliable Onsite - Texland),11420 Texland Blvd,Charlotte,NC,11420 Texland Blvd,"11420 Texland Blvd, Charlotte, NC, USA",35.1109507,-80.9236855
United Rentals,Christiansburg VA (Radford Rd),1570 Radford Rd,Christiansburg,VA,1570 Radford Rd,"1570 Radford Rd, Christiansburg, VA, USA",37.12947364856803,-80.4443670754428
United Rentals,Chesapeake VA (Taylor Farm),1344 Taylor Farm Rd,Chesapeake,VA,1344 Taylor Farm Rd,"1344 Taylor Farm Rd, Chesapeake, VA, USA",36.795584309110446,-76.06307567545261
United Rentals,Hampton VA (Pembroke),2327 W Pembroke Ave,Hampton,VA,2327 W Pembroke Ave,"2327 W Pembroke Ave, Hampton, VA, USA",37.0034706,-76.3978665
United Rentals,Williamsburg VA (Industrial Park),600 Industrial Park Dr,Williamsburg,VA,600 Industrial Park Dr,"600 Industrial Park Dr, Williamsburg, VA, USA",37.16471536946203,-76.53990708708938
United Rentals,Norfolk VA (Bainbridge Blvd),4333 Bainbridge Blvd,Norfolk,VA,4333 Bainbridge Blvd,"4333 Bainbridge Blvd, Norfolk, VA, USA",36.8232826,-76.2796583
United Rentals,Ashland VA (Washington Hwy),10374 Washington Hwy,Ashland,VA,10374 Washington Hwy,"10374 Washington Hwy, Ashland, VA, USA",37.7854321,-77.4659114
United Rentals,Chesapeake VA (Pump - Bus Center),3501 Bus Center Dr,Chesapeake,VA,3501 Bus Center Dr,"3501 Bus Center Dr, Chesapeake, VA, USA",36.7863605,-76.3583409
United Rentals,Prince George VA (Iron Bridge),11200 Iron Bridge Rd,Prince George,VA,11200 Iron Bridge Rd,"11200 Iron Bridge Rd, Prince George, VA, USA",37.36271346807005,-77.49957620732499
United Rentals,Fredericksburg VA (Lassen),4616 Lassen Ln,Fredericksburg,VA,4616 Lassen Ln,"4616 Lassen Ln, Fredericksburg, VA, USA",38.26018528094405,-77.49524246006801
United Rentals,Lynchburg VA (Young Pl),3560 Young Pl,Lynchburg,VA,3560 Young Pl,"3560 Young Pl, Lynchburg, VA, USA",37.3659952,-79.1664972
United Rentals,Roanoke VA (Orange Ave),1238 Orange Ave NE,Roanoke,VA,1238 Orange Ave NE,"1238 Orange Ave NE, Roanoke, VA, USA",37.28458,-79.9204786
United Rentals,Winchester VA (Grayson),807 Grayson Ave,Winchester,VA,807 Grayson Ave,"807 Grayson Ave, Winchester, VA, USA",37.7775569121912,-79.96862066008256
United Rentals,Beckley WV (Eisenhower),307 N Eisenhower Dr,Beckley,WV,307 N Eisenhower Dr,"307 N Eisenhower Dr, Beckley, WV, USA",37.7842205,-81.169741
United Rentals,Princeton WV (Oakvale),319 Oakvale Rd,Princeton,WV,319 Oakvale Rd,"319 Oakvale Rd, Princeton, WV, USA",37.3664724,-81.0734009
United Rentals,Cross Lanes WV (New Goff Mountain),573 New Goff Mountain Rd,Cross Lanes,WV,573 New Goff Mountain Rd,"573 New Goff Mountain Rd, Cross Lanes, WV, USA",38.399486035477565,-81.7847831754047
United Rentals,Delmar DE (Sussex Hwy),38352 Sussex Hwy,Delmar,DE,38352 Sussex Hwy,"38352 Sussex Hwy, Delmar, DE, USA",38.4650022,-75.5578272
United Rentals,Baltimore MD (Old Sulphur Spring),1709 Old Sulphur Spring Rd,Baltimore,MD,1709 Old Sulphur Spring Rd,"1709 Old Sulphur Spring Rd, Baltimore, MD, USA",39.2471609,-76.6782101
United Rentals,Plymouth Meeting PA (Conshohocken),1010 Conshohocken Rd,Plymouth Meeting,PA,1010 Conshohocken Rd,"1010 Conshohocken Rd, Plymouth Meeting, PA, USA",40.09324375240354,-75.31796484467044
United Rentals,California MD (Three Notch),22694 Three Notch Rd,California,MD,22694 Three Notch Rd,"22694 Three Notch Rd, California, MD, USA",38.2911194,-76.4932637
United Rentals,Philadelphia PA (E Thompson),3880 E Thompson St,Philadelphia,PA,3880 E Thompson St,"3880 E Thompson St, Philadelphia, PA, USA",39.9935363,-75.0872298
United Rentals,Trainer PA (Industrial Hwy),3000 Industrial Hwy,Trainer,PA,3000 Industrial Hwy,"3000 Industrial Hwy, Trainer, PA, USA",39.85833592325014,-75.3382578023482
United Rentals,Rosedale MD (Pulaski Hwy),7667 Pulaski Hwy,Rosedale,MD,7667 Pulaski Hwy,"7667 Pulaski Hwy, Rosedale, MD, USA",39.3153005,-76.5183457
United Rentals,Annapolis MD (Gibralter Ave),10 Gibralter Ave,Annapolis,MD,10 Gibralter Ave,"10 Gibralter Ave, Annapolis, MD, USA",38.9823726,-76.5296329
United Rentals,Washington DC (Upshur),4900 Upshur St,Washington,DC,4900 Upshur St,"4900 Upshur St, Washington, DC, USA",38.9421872,-77.0146401
United Rentals,Perryville MD (Pulaski Hwy),497 Pulaski Hwy,Perryville,MD,497 Pulaski Hwy,"497 Pulaski Hwy, Perryville, MD, USA",39.5620765,-76.0869233
United Rentals,Bordentown NJ (US-130),4450 US-130,Bordentown,NJ,4450 US-130,"4450 US-130, Bordentown, NJ, USA",40.1712353,-74.683058
United Rentals,Dover DE (S Dupont),248 S Dupont Hwy,Dover,DE,248 S Dupont Hwy,"248 S Dupont Hwy, Dover, DE, USA",39.1602666,-75.5129722
United Rentals,Hanover MD (Arundel Corporation),305 Arundel Corporation Rd,Hanover,MD,305 Arundel Corporation Rd,"305 Arundel Corporation Rd, Hanover, MD, USA",39.20507121743741,-76.60565341770956
United Rentals,Bladensburg MD (Beechcraft),8301 Beechcraft Ave,Bladensburg,MD,8301 Beechcraft Ave,"8301 Beechcraft Ave, Bladensburg, MD, USA",39.16802592413633,-77.16923671771073
United Rentals,Upper Marlboro MD (Chrysler Way),5301 Chrysler Way,Upper Marlboro,MD,5301 Chrysler Way,"5301 Chrysler Way, Upper Marlboro, MD, USA",38.8155421,-76.7392751
United Rentals,Williamstown NJ (Berlin-Cross Keys),668 Berlin - Cross Keys Rd,Williamstown,NJ,668 Berlin - Cross Keys Rd,"668 Berlin - Cross Keys Rd, Williamstown, NJ, USA",39.72846050427589,-75.01236250419899
United Rentals,Allentown PA (28th St SW),2201 28th St SW,Allentown,PA,2201 28th St SW,"2201 28th St SW, Allentown, PA, USA",40.5620331,-75.4792481
United Rentals,Gaithersburg MD (Penn Randall),7910 Penn Randall Pl,Gaithersburg,MD,7910 Penn Randall Pl,"7910 Penn Randall Pl, Gaithersburg, MD, USA",38.83290531889174,-76.86796634961021
United Rentals,Trench Safety (Creston St),5101 Creston St,Hyattsville,MD,5101 Creston St,"5101 Creston St, Hyattsville, MD, USA",38.9203026005662,-76.92821270422407
United Rentals,Middletown NY (US-6),3467 US-6,Middletown,NY,3467 US-6,"3467 US-6, Middletown, NY, USA",41.4197418,-74.431515
United Rentals,Stamford CT (Selleck St),224 Selleck St,Stamford,CT,224 Selleck St,"224 Selleck St, Stamford, CT, USA",41.0407314,-73.5571835
United Rentals,Stamford CT (First Stamford Pl #700),100 First Stamford Pl #700,Stamford,CT,100 First Stamford Pl,"100 First Stamford Pl, Stamford, CT, USA",41.0446745,-73.5486123
United Rentals,Wilkes-Barre PA (Barneys Dr),2968 Barneys Dr,Wilkes-Barre,PA,2968 Barneys Dr,"2968 Barneys Dr, Wilkes-Barre, PA, USA",41.24920899854138,-76.93802297226149
United Rentals,Vestal NY (Old Vestal Rd),2316 Old Vestal Rd,Vestal,NY,2316 Old Vestal Rd,"2316 Old Vestal Rd, Vestal, NY, USA",42.0966101,-76.0154635
United Rentals,Brookfield CT (Federal Rd),32 Federal Rd,Brookfield,CT,32 Federal Rd,"32 Federal Rd, Brookfield, CT, USA",41.433932,-73.4104752
United Rentals,Queens NY (College Point Blvd),28-44 College Point Blvd,Queens,NY,28-44 College Point Blvd,"28-44 College Point Blvd, Queens, NY, USA",40.7644937,-73.8366119
United Rentals,Mechanicsburg PA (Interchange Pl),4 Interchange Pl,Mechanicsburg,PA,4 Interchange Pl,"4 Interchange Pl, Mechanicsburg, PA, USA",40.01858645110136,-76.74124151768412
United Rentals,State College PA (W College Ave),1005 W College Ave,State College,PA,1005 W College Ave,"1005 W College Ave, State College, PA, USA",40.7863024,-77.8729262
United Rentals,Mechanicsburg PA (Gettysburg Rd),825 Gettysburg Rd,Mechanicsburg,PA,825 Gettysburg Rd,"825 Gettysburg Rd, Mechanicsburg, PA, USA",40.204286,-76.9663647
United Rentals,Wilkes-Barre PA (Sans Souci Pkwy),2225 Sans Souci Pkwy,Wilkes-Barre,PA,2225 Sans Souci Pkwy,"2225 Sans Souci Pkwy, Wilkes-Barre, PA, USA",41.2268495,-75.9317352
United Rentals,Yorktown Heights NY (Crompond Rd),2371 Crompond Rd,Yorktown Heights,NY,2371 Crompond Rd,"2371 Crompond Rd, Yorktown Heights, NY, USA",41.2786177,-73.78653
United Rentals,Garfield NJ (Bergen Turnpike),222 Bergen Turnpike,Garfield,NJ,222 Bergen Turnpike,"222 Bergen Turnpike, Garfield, NJ, USA",40.84159325295904,-74.020469132999
United Rentals,New Windsor NY (Windsor Hwy),124 Windsor Hwy,New Windsor,NY,124 Windsor Hwy,"124 Windsor Hwy, New Windsor, NY, USA",41.4815983,-74.0395656
United Rentals,Rochester NY (Lyell Ave),1601 Lyell Ave,Rochester,NY,1601 Lyell Ave,"1601 Lyell Ave, Rochester, NY, USA",43.1647757,-77.6680516
United Rentals,Wall NJ (NJ-34),2035 NJ-34,Wall,NJ,2035 NJ-34,"2035 NJ-34, Wall, NJ, USA",40.1483403,-74.0958702
United Rentals,Lancaster PA (Commerce Dr),1550 Commerce Dr,Lancaster,PA,1550 Commerce Dr,"1550 Commerce Dr, Lancaster, PA, USA",40.07896,-76.3407486
United Rentals,Bridgeport CT (Housatonic Ave),552 Housatonic Ave,Bridgeport,CT,552 Housatonic Ave,"552 Housatonic Ave, Bridgeport, CT, USA",41.1888328,-73.19102
United Rentals,Hollidaysburg PA (Broad St),667 Broad St,Hollidaysburg,PA,667 Broad St,"667 Broad St, Hollidaysburg, PA, USA",40.4278238,-78.3987169
United Rentals,Harrisburg PA (S 2nd St),950 S 2nd St,Harrisburg,PA,950 S 2nd St,"950 S 2nd St, Harrisburg, PA, USA",40.2572894,-76.8773061
United Rentals,West Berlin NJ (Southgate Ct),418 Southgate Ct,West Berlin,NJ,418 Southgate Ct,"418 Southgate Ct, West Berlin, NJ, USA",39.80562249816937,-75.25474371769089
United Rentals,Egg Harbor Township NJ (W Delilah Rd),740 W Delilah Rd,Egg Harbor Township,NJ,740 W Delilah Rd,"740 W Delilah Rd, Egg Harbor Township, NJ, USA",39.4110608,-74.5276505
United Rentals,West Chester PA (E Virginia Ave),800 E Virginia Ave,West Chester,PA,800 E Virginia Ave,"800 E Virginia Ave, West Chester, PA, USA",39.9729602,-75.5965936
United Rentals,Watertown NY (Murrock Cir),22760 Murrock Cir,Watertown,NY,22760 Murrock Cir,"22760 Murrock Cir, Watertown, NY, USA",44.0066115,-75.9140644
United Rentals,New Haven CT (Forbes Ave),161-163 Forbes Ave,New Haven,CT,161-163 Forbes Ave,"161-163 Forbes Ave, New Haven, CT, USA",41.2905312,-72.8952028
